GRID_ID,POLYGON,UPPER_LEFT_LATITUDE,UPPER_LEFT_LONGITUDE,UPPER_RIGHT_LATITUDE,UPPER_RIGHT_LONGITUDE,LOWER_RIGHT_LATITUDE,LOWER_RIGHT_LONGITUDE,LOWER_LEFT_LATITUDE,LOWER_LEFT_LONGITUDE
GR2_C4A44,"132.75 43.25,133 43.25,133 43,132.75 43,132.75 43.25",43.25,132.75,43.25,133.0,43.0,133.0,43.0,132.75
GR2_C4B33,"133 43.25,133.25 43.25,133.25 43,133 43,133 43.25",43.25,133.0,43.25,133.25,43.0,133.25,43.0,133.0
GR2_C4B34,"133.25 43.25,133.5 43.25,133.5 43,133.25 43,133.25 43.25",43.25,133.25,43.25,133.5,43.0,133.5,43.0,133.25
GR2_C4B43,"133.5 43.25,133.75 43.25,133.75 43,133.5 43,133.5 43.25",43.25,133.5,43.25,133.75,43.0,133.75,43.0,133.5
GR2_C4B44,"133.75 43.25,134 43.25,134 43,133.75 43,133.75 43.25",43.25,133.75,43.25,134.0,43.0,134.0,43.0,133.75
GR2_C4C33,"134 43.25,134.25 43.25,134.25 43,134 43,134 43.25",43.25,134.0,43.25,134.25,43.0,134.25,43.0,134.0
GR2_C4C34,"134.25 43.25,134.5 43.25,134.5 43,134.25 43,134.25 43.25",43.25,134.25,43.25,134.5,43.0,134.5,43.0,134.25
GR2_C4C43,"134.5 43.25,134.75 43.25,134.75 43,134.5 43,134.5 43.25",43.25,134.5,43.25,134.75,43.0,134.75,43.0,134.5
GR2_C4C44,"134.75 43.25,135 43.25,135 43,134.75 43,134.75 43.25",43.25,134.75,43.25,135.0,43.0,135.0,43.0,134.75
GR2_C4D33,"135 43.25,135.25 43.25,135.25 43,135 43,135 43.25",43.25,135.0,43.25,135.25,43.0,135.25,43.0,135.0
GR2_C4D34,"135.25 43.25,135.5 43.25,135.5 43,135.25 43,135.25 43.25",43.25,135.25,43.25,135.5,43.0,135.5,43.0,135.25
GR2_C4D43,"135.5 43.25,135.75 43.25,135.75 43,135.5 43,135.5 43.25",43.25,135.5,43.25,135.75,43.0,135.75,43.0,135.5
GR2_C4D44,"135.75 43.25,136 43.25,136 43,135.75 43,135.75 43.25",43.25,135.75,43.25,136.0,43.0,136.0,43.0,135.75
GR2_B3E11,"120 43,120.25 43,120.25 42.75,120 42.75,120 43",43.0,120.0,43.0,120.25,42.75,120.25,42.75,120.0
GR2_B3E12,"120.25 43,120.5 43,120.5 42.75,120.25 42.75,120.25 43",43.0,120.25,43.0,120.5,42.75,120.5,42.75,120.25
GR2_B3E21,"120.5 43,120.75 43,120.75 42.75,120.5 42.75,120.5 43",43.0,120.5,43.0,120.75,42.75,120.75,42.75,120.5
GR2_B3E22,"120.75 43,121 43,121 42.75,120.75 42.75,120.75 43",43.0,120.75,43.0,121.0,42.75,121.0,42.75,120.75
GR2_B3F11,"121 43,121.25 43,121.25 42.75,121 42.75,121 43",43.0,121.0,43.0,121.25,42.75,121.25,42.75,121.0
GR2_B3F12,"121.25 43,121.5 43,121.5 42.75,121.25 42.75,121.25 43",43.0,121.25,43.0,121.5,42.75,121.5,42.75,121.25
GR2_B3F21,"121.5 43,121.75 43,121.75 42.75,121.5 42.75,121.5 43",43.0,121.5,43.0,121.75,42.75,121.75,42.75,121.5
GR2_B3F22,"121.75 43,122 43,122 42.75,121.75 42.75,121.75 43",43.0,121.75,43.0,122.0,42.75,122.0,42.75,121.75
GR2_B3G11,"122 43,122.25 43,122.25 42.75,122 42.75,122 43",43.0,122.0,43.0,122.25,42.75,122.25,42.75,122.0
GR2_B3G12,"122.25 43,122.5 43,122.5 42.75,122.25 42.75,122.25 43",43.0,122.25,43.0,122.5,42.75,122.5,42.75,122.25
GR2_B3G21,"122.5 43,122.75 43,122.75 42.75,122.5 42.75,122.5 43",43.0,122.5,43.0,122.75,42.75,122.75,42.75,122.5
GR2_B3G22,"122.75 43,123 43,123 42.75,122.75 42.75,122.75 43",43.0,122.75,43.0,123.0,42.75,123.0,42.75,122.75
GR2_B3H11,"123 43,123.25 43,123.25 42.75,123 42.75,123 43",43.0,123.0,43.0,123.25,42.75,123.25,42.75,123.0
GR2_B3H12,"123.25 43,123.5 43,123.5 42.75,123.25 42.75,123.25 43",43.0,123.25,43.0,123.5,42.75,123.5,42.75,123.25
GR2_B3H21,"123.5 43,123.75 43,123.75 42.75,123.5 42.75,123.5 43",43.0,123.5,43.0,123.75,42.75,123.75,42.75,123.5
GR2_B3H22,"123.75 43,124 43,124 42.75,123.75 42.75,123.75 43",43.0,123.75,43.0,124.0,42.75,124.0,42.75,123.75
GR2_B4E11,"124 43,124.25 43,124.25 42.75,124 42.75,124 43",43.0,124.0,43.0,124.25,42.75,124.25,42.75,124.0
GR2_B4E12,"124.25 43,124.5 43,124.5 42.75,124.25 42.75,124.25 43",43.0,124.25,43.0,124.5,42.75,124.5,42.75,124.25
GR2_B4E21,"124.5 43,124.75 43,124.75 42.75,124.5 42.75,124.5 43",43.0,124.5,43.0,124.75,42.75,124.75,42.75,124.5
GR2_B4E22,"124.75 43,125 43,125 42.75,124.75 42.75,124.75 43",43.0,124.75,43.0,125.0,42.75,125.0,42.75,124.75
GR2_B4F11,"125 43,125.25 43,125.25 42.75,125 42.75,125 43",43.0,125.0,43.0,125.25,42.75,125.25,42.75,125.0
GR2_B4F12,"125.25 43,125.5 43,125.5 42.75,125.25 42.75,125.25 43",43.0,125.25,43.0,125.5,42.75,125.5,42.75,125.25
GR2_B4F21,"125.5 43,125.75 43,125.75 42.75,125.5 42.75,125.5 43",43.0,125.5,43.0,125.75,42.75,125.75,42.75,125.5
GR2_B4F22,"125.75 43,126 43,126 42.75,125.75 42.75,125.75 43",43.0,125.75,43.0,126.0,42.75,126.0,42.75,125.75
GR2_B4G11,"126 43,126.25 43,126.25 42.75,126 42.75,126 43",43.0,126.0,43.0,126.25,42.75,126.25,42.75,126.0
GR2_B4G12,"126.25 43,126.5 43,126.5 42.75,126.25 42.75,126.25 43",43.0,126.25,43.0,126.5,42.75,126.5,42.75,126.25
GR2_B4G21,"126.5 43,126.75 43,126.75 42.75,126.5 42.75,126.5 43",43.0,126.5,43.0,126.75,42.75,126.75,42.75,126.5
GR2_B4G22,"126.75 43,127 43,127 42.75,126.75 42.75,126.75 43",43.0,126.75,43.0,127.0,42.75,127.0,42.75,126.75
GR2_B4H11,"127 43,127.25 43,127.25 42.75,127 42.75,127 43",43.0,127.0,43.0,127.25,42.75,127.25,42.75,127.0
GR2_B4H12,"127.25 43,127.5 43,127.5 42.75,127.25 42.75,127.25 43",43.0,127.25,43.0,127.5,42.75,127.5,42.75,127.25
GR2_B4H21,"127.5 43,127.75 43,127.75 42.75,127.5 42.75,127.5 43",43.0,127.5,43.0,127.75,42.75,127.75,42.75,127.5
GR2_B4H22,"127.75 43,128 43,128 42.75,127.75 42.75,127.75 43",43.0,127.75,43.0,128.0,42.75,128.0,42.75,127.75
GR2_C3E11,"128 43,128.25 43,128.25 42.75,128 42.75,128 43",43.0,128.0,43.0,128.25,42.75,128.25,42.75,128.0
GR2_C3E12,"128.25 43,128.5 43,128.5 42.75,128.25 42.75,128.25 43",43.0,128.25,43.0,128.5,42.75,128.5,42.75,128.25
GR2_C3E21,"128.5 43,128.75 43,128.75 42.75,128.5 42.75,128.5 43",43.0,128.5,43.0,128.75,42.75,128.75,42.75,128.5
GR2_C3E22,"128.75 43,129 43,129 42.75,128.75 42.75,128.75 43",43.0,128.75,43.0,129.0,42.75,129.0,42.75,128.75
GR2_C3F11,"129 43,129.25 43,129.25 42.75,129 42.75,129 43",43.0,129.0,43.0,129.25,42.75,129.25,42.75,129.0
GR2_C3F12,"129.25 43,129.5 43,129.5 42.75,129.25 42.75,129.25 43",43.0,129.25,43.0,129.5,42.75,129.5,42.75,129.25
GR2_C3F21,"129.5 43,129.75 43,129.75 42.75,129.5 42.75,129.5 43",43.0,129.5,43.0,129.75,42.75,129.75,42.75,129.5
GR2_C3F22,"129.75 43,130 43,130 42.75,129.75 42.75,129.75 43",43.0,129.75,43.0,130.0,42.75,130.0,42.75,129.75
GR2_C3G11,"130 43,130.25 43,130.25 42.75,130 42.75,130 43",43.0,130.0,43.0,130.25,42.75,130.25,42.75,130.0
GR2_C3G12,"130.25 43,130.5 43,130.5 42.75,130.25 42.75,130.25 43",43.0,130.25,43.0,130.5,42.75,130.5,42.75,130.25
GR2_C3G21,"130.5 43,130.75 43,130.75 42.75,130.5 42.75,130.5 43",43.0,130.5,43.0,130.75,42.75,130.75,42.75,130.5
GR2_C3G22,"130.75 43,131 43,131 42.75,130.75 42.75,130.75 43",43.0,130.75,43.0,131.0,42.75,131.0,42.75,130.75
GR2_C3H11,"131 43,131.25 43,131.25 42.75,131 42.75,131 43",43.0,131.0,43.0,131.25,42.75,131.25,42.75,131.0
GR2_C3H12,"131.25 43,131.5 43,131.5 42.75,131.25 42.75,131.25 43",43.0,131.25,43.0,131.5,42.75,131.5,42.75,131.25
GR2_C3H21,"131.5 43,131.75 43,131.75 42.75,131.5 42.75,131.5 43",43.0,131.5,43.0,131.75,42.75,131.75,42.75,131.5
GR2_C3H22,"131.75 43,132 43,132 42.75,131.75 42.75,131.75 43",43.0,131.75,43.0,132.0,42.75,132.0,42.75,131.75
GR2_C4E11,"132 43,132.25 43,132.25 42.75,132 42.75,132 43",43.0,132.0,43.0,132.25,42.75,132.25,42.75,132.0
GR2_C4E12,"132.25 43,132.5 43,132.5 42.75,132.25 42.75,132.25 43",43.0,132.25,43.0,132.5,42.75,132.5,42.75,132.25
GR2_C4E21,"132.5 43,132.75 43,132.75 42.75,132.5 42.75,132.5 43",43.0,132.5,43.0,132.75,42.75,132.75,42.75,132.5
GR2_C4E22,"132.75 43,133 43,133 42.75,132.75 42.75,132.75 43",43.0,132.75,43.0,133.0,42.75,133.0,42.75,132.75
GR2_C4F11,"133 43,133.25 43,133.25 42.75,133 42.75,133 43",43.0,133.0,43.0,133.25,42.75,133.25,42.75,133.0
GR2_C4F12,"133.25 43,133.5 43,133.5 42.75,133.25 42.75,133.25 43",43.0,133.25,43.0,133.5,42.75,133.5,42.75,133.25
GR2_C4F21,"133.5 43,133.75 43,133.75 42.75,133.5 42.75,133.5 43",43.0,133.5,43.0,133.75,42.75,133.75,42.75,133.5
GR2_C4F22,"133.75 43,134 43,134 42.75,133.75 42.75,133.75 43",43.0,133.75,43.0,134.0,42.75,134.0,42.75,133.75
GR2_C4G11,"134 43,134.25 43,134.25 42.75,134 42.75,134 43",43.0,134.0,43.0,134.25,42.75,134.25,42.75,134.0
GR2_C4G12,"134.25 43,134.5 43,134.5 42.75,134.25 42.75,134.25 43",43.0,134.25,43.0,134.5,42.75,134.5,42.75,134.25
GR2_C4G21,"134.5 43,134.75 43,134.75 42.75,134.5 42.75,134.5 43",43.0,134.5,43.0,134.75,42.75,134.75,42.75,134.5
GR2_C4G22,"134.75 43,135 43,135 42.75,134.75 42.75,134.75 43",43.0,134.75,43.0,135.0,42.75,135.0,42.75,134.75
GR2_C4H11,"135 43,135.25 43,135.25 42.75,135 42.75,135 43",43.0,135.0,43.0,135.25,42.75,135.25,42.75,135.0
GR2_C4H12,"135.25 43,135.5 43,135.5 42.75,135.25 42.75,135.25 43",43.0,135.25,43.0,135.5,42.75,135.5,42.75,135.25
GR2_C4H21,"135.5 43,135.75 43,135.75 42.75,135.5 42.75,135.5 43",43.0,135.5,43.0,135.75,42.75,135.75,42.75,135.5
GR2_C4H22,"135.75 43,136 43,136 42.75,135.75 42.75,135.75 43",43.0,135.75,43.0,136.0,42.75,136.0,42.75,135.75
GR2_B3E13,"120 42.75,120.25 42.75,120.25 42.5,120 42.5,120 42.75",42.75,120.0,42.75,120.25,42.5,120.25,42.5,120.0
GR2_B3E14,"120.25 42.75,120.5 42.75,120.5 42.5,120.25 42.5,120.25 42.75",42.75,120.25,42.75,120.5,42.5,120.5,42.5,120.25
GR2_B3E23,"120.5 42.75,120.75 42.75,120.75 42.5,120.5 42.5,120.5 42.75",42.75,120.5,42.75,120.75,42.5,120.75,42.5,120.5
GR2_B3E24,"120.75 42.75,121 42.75,121 42.5,120.75 42.5,120.75 42.75",42.75,120.75,42.75,121.0,42.5,121.0,42.5,120.75
GR2_B3F13,"121 42.75,121.25 42.75,121.25 42.5,121 42.5,121 42.75",42.75,121.0,42.75,121.25,42.5,121.25,42.5,121.0
GR2_B3F14,"121.25 42.75,121.5 42.75,121.5 42.5,121.25 42.5,121.25 42.75",42.75,121.25,42.75,121.5,42.5,121.5,42.5,121.25
GR2_B3F23,"121.5 42.75,121.75 42.75,121.75 42.5,121.5 42.5,121.5 42.75",42.75,121.5,42.75,121.75,42.5,121.75,42.5,121.5
GR2_B3F24,"121.75 42.75,122 42.75,122 42.5,121.75 42.5,121.75 42.75",42.75,121.75,42.75,122.0,42.5,122.0,42.5,121.75
GR2_B3G13,"122 42.75,122.25 42.75,122.25 42.5,122 42.5,122 42.75",42.75,122.0,42.75,122.25,42.5,122.25,42.5,122.0
GR2_B3G14,"122.25 42.75,122.5 42.75,122.5 42.5,122.25 42.5,122.25 42.75",42.75,122.25,42.75,122.5,42.5,122.5,42.5,122.25
GR2_B3G23,"122.5 42.75,122.75 42.75,122.75 42.5,122.5 42.5,122.5 42.75",42.75,122.5,42.75,122.75,42.5,122.75,42.5,122.5
GR2_B3G24,"122.75 42.75,123 42.75,123 42.5,122.75 42.5,122.75 42.75",42.75,122.75,42.75,123.0,42.5,123.0,42.5,122.75
GR2_B3H13,"123 42.75,123.25 42.75,123.25 42.5,123 42.5,123 42.75",42.75,123.0,42.75,123.25,42.5,123.25,42.5,123.0
GR2_B3H14,"123.25 42.75,123.5 42.75,123.5 42.5,123.25 42.5,123.25 42.75",42.75,123.25,42.75,123.5,42.5,123.5,42.5,123.25
GR2_B3H23,"123.5 42.75,123.75 42.75,123.75 42.5,123.5 42.5,123.5 42.75",42.75,123.5,42.75,123.75,42.5,123.75,42.5,123.5
GR2_B3H24,"123.75 42.75,124 42.75,124 42.5,123.75 42.5,123.75 42.75",42.75,123.75,42.75,124.0,42.5,124.0,42.5,123.75
GR2_B4E13,"124 42.75,124.25 42.75,124.25 42.5,124 42.5,124 42.75",42.75,124.0,42.75,124.25,42.5,124.25,42.5,124.0
GR2_B4E14,"124.25 42.75,124.5 42.75,124.5 42.5,124.25 42.5,124.25 42.75",42.75,124.25,42.75,124.5,42.5,124.5,42.5,124.25
GR2_B4E23,"124.5 42.75,124.75 42.75,124.75 42.5,124.5 42.5,124.5 42.75",42.75,124.5,42.75,124.75,42.5,124.75,42.5,124.5
GR2_B4E24,"124.75 42.75,125 42.75,125 42.5,124.75 42.5,124.75 42.75",42.75,124.75,42.75,125.0,42.5,125.0,42.5,124.75
GR2_B4F13,"125 42.75,125.25 42.75,125.25 42.5,125 42.5,125 42.75",42.75,125.0,42.75,125.25,42.5,125.25,42.5,125.0
GR2_B4F14,"125.25 42.75,125.5 42.75,125.5 42.5,125.25 42.5,125.25 42.75",42.75,125.25,42.75,125.5,42.5,125.5,42.5,125.25
GR2_B4F23,"125.5 42.75,125.75 42.75,125.75 42.5,125.5 42.5,125.5 42.75",42.75,125.5,42.75,125.75,42.5,125.75,42.5,125.5
GR2_B4F24,"125.75 42.75,126 42.75,126 42.5,125.75 42.5,125.75 42.75",42.75,125.75,42.75,126.0,42.5,126.0,42.5,125.75
GR2_B4G13,"126 42.75,126.25 42.75,126.25 42.5,126 42.5,126 42.75",42.75,126.0,42.75,126.25,42.5,126.25,42.5,126.0
GR2_B4G14,"126.25 42.75,126.5 42.75,126.5 42.5,126.25 42.5,126.25 42.75",42.75,126.25,42.75,126.5,42.5,126.5,42.5,126.25
GR2_B4G23,"126.5 42.75,126.75 42.75,126.75 42.5,126.5 42.5,126.5 42.75",42.75,126.5,42.75,126.75,42.5,126.75,42.5,126.5
GR2_B4G24,"126.75 42.75,127 42.75,127 42.5,126.75 42.5,126.75 42.75",42.75,126.75,42.75,127.0,42.5,127.0,42.5,126.75
GR2_B4H13,"127 42.75,127.25 42.75,127.25 42.5,127 42.5,127 42.75",42.75,127.0,42.75,127.25,42.5,127.25,42.5,127.0
GR2_B4H14,"127.25 42.75,127.5 42.75,127.5 42.5,127.25 42.5,127.25 42.75",42.75,127.25,42.75,127.5,42.5,127.5,42.5,127.25
GR2_B4H23,"127.5 42.75,127.75 42.75,127.75 42.5,127.5 42.5,127.5 42.75",42.75,127.5,42.75,127.75,42.5,127.75,42.5,127.5
GR2_B4H24,"127.75 42.75,128 42.75,128 42.5,127.75 42.5,127.75 42.75",42.75,127.75,42.75,128.0,42.5,128.0,42.5,127.75
GR2_C3E13,"128 42.75,128.25 42.75,128.25 42.5,128 42.5,128 42.75",42.75,128.0,42.75,128.25,42.5,128.25,42.5,128.0
GR2_C3E14,"128.25 42.75,128.5 42.75,128.5 42.5,128.25 42.5,128.25 42.75",42.75,128.25,42.75,128.5,42.5,128.5,42.5,128.25
GR2_C3E23,"128.5 42.75,128.75 42.75,128.75 42.5,128.5 42.5,128.5 42.75",42.75,128.5,42.75,128.75,42.5,128.75,42.5,128.5
GR2_C3E24,"128.75 42.75,129 42.75,129 42.5,128.75 42.5,128.75 42.75",42.75,128.75,42.75,129.0,42.5,129.0,42.5,128.75
GR2_C3F13,"129 42.75,129.25 42.75,129.25 42.5,129 42.5,129 42.75",42.75,129.0,42.75,129.25,42.5,129.25,42.5,129.0
GR2_C3F14,"129.25 42.75,129.5 42.75,129.5 42.5,129.25 42.5,129.25 42.75",42.75,129.25,42.75,129.5,42.5,129.5,42.5,129.25
GR2_C3F23,"129.5 42.75,129.75 42.75,129.75 42.5,129.5 42.5,129.5 42.75",42.75,129.5,42.75,129.75,42.5,129.75,42.5,129.5
GR2_C3F24,"129.75 42.75,130 42.75,130 42.5,129.75 42.5,129.75 42.75",42.75,129.75,42.75,130.0,42.5,130.0,42.5,129.75
GR2_C3G13,"130 42.75,130.25 42.75,130.25 42.5,130 42.5,130 42.75",42.75,130.0,42.75,130.25,42.5,130.25,42.5,130.0
GR2_C3G14,"130.25 42.75,130.5 42.75,130.5 42.5,130.25 42.5,130.25 42.75",42.75,130.25,42.75,130.5,42.5,130.5,42.5,130.25
GR2_C3G23,"130.5 42.75,130.75 42.75,130.75 42.5,130.5 42.5,130.5 42.75",42.75,130.5,42.75,130.75,42.5,130.75,42.5,130.5
GR2_C3G24,"130.75 42.75,131 42.75,131 42.5,130.75 42.5,130.75 42.75",42.75,130.75,42.75,131.0,42.5,131.0,42.5,130.75
GR2_C3H13,"131 42.75,131.25 42.75,131.25 42.5,131 42.5,131 42.75",42.75,131.0,42.75,131.25,42.5,131.25,42.5,131.0
GR2_C3H14,"131.25 42.75,131.5 42.75,131.5 42.5,131.25 42.5,131.25 42.75",42.75,131.25,42.75,131.5,42.5,131.5,42.5,131.25
GR2_C3H23,"131.5 42.75,131.75 42.75,131.75 42.5,131.5 42.5,131.5 42.75",42.75,131.5,42.75,131.75,42.5,131.75,42.5,131.5
GR2_C3H24,"131.75 42.75,132 42.75,132 42.5,131.75 42.5,131.75 42.75",42.75,131.75,42.75,132.0,42.5,132.0,42.5,131.75
GR2_C4E13,"132 42.75,132.25 42.75,132.25 42.5,132 42.5,132 42.75",42.75,132.0,42.75,132.25,42.5,132.25,42.5,132.0
GR2_C4E14,"132.25 42.75,132.5 42.75,132.5 42.5,132.25 42.5,132.25 42.75",42.75,132.25,42.75,132.5,42.5,132.5,42.5,132.25
GR2_C4E23,"132.5 42.75,132.75 42.75,132.75 42.5,132.5 42.5,132.5 42.75",42.75,132.5,42.75,132.75,42.5,132.75,42.5,132.5
GR2_C4E24,"132.75 42.75,133 42.75,133 42.5,132.75 42.5,132.75 42.75",42.75,132.75,42.75,133.0,42.5,133.0,42.5,132.75
GR2_C4F13,"133 42.75,133.25 42.75,133.25 42.5,133 42.5,133 42.75",42.75,133.0,42.75,133.25,42.5,133.25,42.5,133.0
GR2_C4F14,"133.25 42.75,133.5 42.75,133.5 42.5,133.25 42.5,133.25 42.75",42.75,133.25,42.75,133.5,42.5,133.5,42.5,133.25
GR2_C4F23,"133.5 42.75,133.75 42.75,133.75 42.5,133.5 42.5,133.5 42.75",42.75,133.5,42.75,133.75,42.5,133.75,42.5,133.5
GR2_C4F24,"133.75 42.75,134 42.75,134 42.5,133.75 42.5,133.75 42.75",42.75,133.75,42.75,134.0,42.5,134.0,42.5,133.75
GR2_C4G13,"134 42.75,134.25 42.75,134.25 42.5,134 42.5,134 42.75",42.75,134.0,42.75,134.25,42.5,134.25,42.5,134.0
GR2_C4G14,"134.25 42.75,134.5 42.75,134.5 42.5,134.25 42.5,134.25 42.75",42.75,134.25,42.75,134.5,42.5,134.5,42.5,134.25
GR2_C4G23,"134.5 42.75,134.75 42.75,134.75 42.5,134.5 42.5,134.5 42.75",42.75,134.5,42.75,134.75,42.5,134.75,42.5,134.5
GR2_C4G24,"134.75 42.75,135 42.75,135 42.5,134.75 42.5,134.75 42.75",42.75,134.75,42.75,135.0,42.5,135.0,42.5,134.75
GR2_C4H13,"135 42.75,135.25 42.75,135.25 42.5,135 42.5,135 42.75",42.75,135.0,42.75,135.25,42.5,135.25,42.5,135.0
GR2_C4H14,"135.25 42.75,135.5 42.75,135.5 42.5,135.25 42.5,135.25 42.75",42.75,135.25,42.75,135.5,42.5,135.5,42.5,135.25
GR2_C4H23,"135.5 42.75,135.75 42.75,135.75 42.5,135.5 42.5,135.5 42.75",42.75,135.5,42.75,135.75,42.5,135.75,42.5,135.5
GR2_C4H24,"135.75 42.75,136 42.75,136 42.5,135.75 42.5,135.75 42.75",42.75,135.75,42.75,136.0,42.5,136.0,42.5,135.75
GR2_B3E31,"120 42.5,120.25 42.5,120.25 42.25,120 42.25,120 42.5",42.5,120.0,42.5,120.25,42.25,120.25,42.25,120.0
GR2_B3E32,"120.25 42.5,120.5 42.5,120.5 42.25,120.25 42.25,120.25 42.5",42.5,120.25,42.5,120.5,42.25,120.5,42.25,120.25
GR2_B3E41,"120.5 42.5,120.75 42.5,120.75 42.25,120.5 42.25,120.5 42.5",42.5,120.5,42.5,120.75,42.25,120.75,42.25,120.5
GR2_B3E42,"120.75 42.5,121 42.5,121 42.25,120.75 42.25,120.75 42.5",42.5,120.75,42.5,121.0,42.25,121.0,42.25,120.75
GR2_B3F31,"121 42.5,121.25 42.5,121.25 42.25,121 42.25,121 42.5",42.5,121.0,42.5,121.25,42.25,121.25,42.25,121.0
GR2_B3F32,"121.25 42.5,121.5 42.5,121.5 42.25,121.25 42.25,121.25 42.5",42.5,121.25,42.5,121.5,42.25,121.5,42.25,121.25
GR2_B3F41,"121.5 42.5,121.75 42.5,121.75 42.25,121.5 42.25,121.5 42.5",42.5,121.5,42.5,121.75,42.25,121.75,42.25,121.5
